routing,ts,client,client_ip,dns_server,dns_server_ip,domain,query_type,ttl,response_time_ms,cache_hit,source,rcode,is_suspicious
ecmp,1785390855.8583612,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,28.41,False,authoritative,NOERROR,True
ecmp,1785390858.7464335,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.03,False,authoritative,NOERROR,False
ecmp,1785390861.7729712,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.05,False,recursive,REFUSED,False
ecmp,1785390865.6538982,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.28,True,cache,NOERROR,False
ecmp,1785390867.142608,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,31.59,False,authoritative,NOERROR,False
ecmp,1785390867.882361,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,35.0,False,authoritative,NXDOMAIN,True
ecmp,1785390868.5279012,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,26.42,False,authoritative,REFUSED,False
ecmp,1785390871.1544805,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.03,False,authoritative,SERVFAIL,True
ecmp,1785390871.9181588,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.42,True,cache,NOERROR,False
ecmp,1785390874.1376903,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.14,True,cache,NOERROR,False
ecmp,1785390875.699046,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.03,False,authoritative,NOERROR,False
ecmp,1785390877.7115734,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.06,False,recursive,NOERROR,False
ecmp,1785390878.220976,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,66.17,False,authoritative,NOERROR,False
ecmp,1785390879.315135,mob1,10.8.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.02,False,authoritative,NOERROR,False
ecmp,1785390882.0856862,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,488.48,False,recursive,NOERROR,False
ecmp,1785390883.344287,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,67.83,False,recursive,SERVFAIL,True
ecmp,1785390886.4560442,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.49,True,cache,NOERROR,False
ecmp,1785390889.6529818,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.02,False,authoritative,NOERROR,False
ecmp,1785390893.1106863,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,145.7,False,authoritative,NOERROR,True
ecmp,1785390897.1176963,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.36,True,cache,NOERROR,False
ecmp,1785390900.2843032,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,132.73,False,recursive,NXDOMAIN,True
ecmp,1785390904.1316051,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,47.52,False,authoritative,NOERROR,False
ecmp,1785390905.0557,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,293.24,False,recursive,NOERROR,False
ecmp,1785390906.492934,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,29.29,False,authoritative,REFUSED,False
ecmp,1785390908.622233,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,29.87,False,authoritative,NOERROR,False
ecmp,1785390910.594858,mob1,10.8.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.04,False,recursive,SERVFAIL,True
ecmp,1785390914.403507,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,31.74,False,authoritative,NOERROR,False
ecmp,1785390916.2414312,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,81.24,False,recursive,NOERROR,True
ecmp,1785390919.5264444,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,67.66,False,authoritative,NOERROR,False
ecmp,1785390922.159264,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.03,False,authoritative,NOERROR,False
ecmp,1785390925.7418282,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.03,False,authoritative,SERVFAIL,True
ecmp,1785390927.4312067,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,31.91,False,authoritative,NOERROR,True
ecmp,1785390928.3379917,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,29.29,False,authoritative,NOERROR,False
ecmp,1785390931.3458464,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,0.01,False,authoritative,NOERROR,False
ecmp,1785390935.1587112,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.35,True,cache,NOERROR,False
ecmp,1785390937.615908,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,774.83,False,recursive,NOERROR,False
ecmp,1785390941.0265718,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.36,True,cache,NOERROR,False
ecmp,1785390944.9975772,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.26,True,cache,NOERROR,False
ecmp,1785390947.7795656,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,184.7,False,authoritative,NOERROR,False
ecmp,1785390949.2649462,mob1,10.8.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.03,False,authoritative,SERVFAIL,True
ecmp,1785390950.4915996,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,0.06,False,recursive,NOERROR,False
ecmp,1785390953.7577322,home1,10.9.0.1,root1,10.1.0.1,example.com,A,300,125.35,False,recursive,NOERROR,False
ecmp,1785390957.0696924,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.31,True,cache,NOERROR,False
ecmp,1785390958.3645864,mob1,10.8.0.1,root1,10.1.0.1,example.com,A,300,0.48,True,cache,NOERROR,False
ecmp,1785390959.7784588,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.02,False,authoritative,NOERROR,False
ecmp,1785390961.0400789,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,179.35,False,recursive,NOERROR,False
ecmp,1785390963.5214164,home1,10.9.0.1,root1,10.1.0.1,news.portal.org,A,90,157.5,False,authoritative,NOERROR,False
ecmp,1785390964.888279,corp2,10.7.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,255.38,False,recursive,NOERROR,False
ecmp,1785390967.7936738,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.03,False,authoritative,NOERROR,False
ecmp,1785390970.658852,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.02,False,authoritative,NOERROR,False
ecmp,1785390971.9943874,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.37,True,cache,NOERROR,False
ecmp,1785390974.176733,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.24,True,cache,NOERROR,False
ecmp,1785390974.7508712,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,0.03,False,authoritative,NOERROR,False
ecmp,1785390977.144023,home2,10.9.0.2,root1,10.1.0.1,api.service.io,A,120,89.45,False,authoritative,NOERROR,False
ecmp,1785390978.745685,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,336.75,False,recursive,NOERROR,False
ecmp,1785390982.2299602,corp2,10.7.0.2,root1,10.1.0.1,api.service.io,A,120,34.25,False,authoritative,NOERROR,False
ecmp,1785390985.6807327,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,0.16,True,cache,NOERROR,False
ecmp,1785390987.9429798,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.38,True,cache,NOERROR,False
ecmp,1785390990.239131,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,81.96,False,authoritative,NXDOMAIN,True
ecmp,1785390991.030237,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,39.14,False,authoritative,NOERROR,False
ecmp,1785390991.6229758,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,0.07,False,recursive,NOERROR,False
ecmp,1785390993.068916,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.14,True,cache,NOERROR,False
ecmp,1785390995.8937435,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.36,True,cache,NOERROR,False
ecmp,1785390998.3856795,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,84.14,False,authoritative,NOERROR,True
ecmp,1785390999.2855556,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,52.61,False,recursive,NOERROR,False
ecmp,1785391002.4774034,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.24,True,cache,NOERROR,False
ecmp,1785391004.3730056,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,0.17,True,cache,NOERROR,False
ecmp,1785391005.728376,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,28.11,False,authoritative,NOERROR,False
ecmp,1785391006.711033,mob1,10.8.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.02,False,authoritative,NOERROR,False
ecmp,1785391008.2884226,corp1,10.7.0.1,root1,10.1.0.1,api.service.io,A,120,86.06,False,authoritative,NOERROR,False
ecmp,1785391009.412871,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.21,True,cache,NOERROR,False
ecmp,1785391010.3366864,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,0.05,False,recursive,NOERROR,False
ecmp,1785391011.186516,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,75.85,False,authoritative,NOERROR,False
ecmp,1785391013.9281309,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.12,True,cache,NOERROR,False
ecmp,1785391016.9739275,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,150.65,False,authoritative,NOERROR,True
ecmp,1785391018.4472277,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.19,True,cache,NOERROR,False
ecmp,1785391020.508927,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,66.9,False,authoritative,NXDOMAIN,True
ecmp,1785391023.6500008,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.24,True,cache,NOERROR,False
ecmp,1785391024.536675,home1,10.9.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.16,True,cache,NOERROR,False
ecmp,1785391028.5121467,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,208.19,False,authoritative,NOERROR,False
ecmp,1785391031.2264192,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,0.02,False,authoritative,NOERROR,False
ecmp,1785391033.4740033,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,1795.46,False,recursive,NOERROR,True
ecmp,1785391036.5879643,corp2,10.7.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.35,True,cache,NOERROR,False
ecmp,1785391037.7460067,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,0.03,False,authoritative,NOERROR,False
ecmp,1785391040.9952295,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,30.2,False,authoritative,NOERROR,False
ecmp,1785391041.7965968,mob1,10.8.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.35,True,cache,NOERROR,False
ecmp,1785391042.550792,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,68.32,False,authoritative,NOERROR,False
ecmp,1785391045.885736,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,31.39,False,authoritative,NXDOMAIN,True
ecmp,1785391048.9867897,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,143.42,False,authoritative,NOERROR,False
ecmp,1785391049.994005,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.19,True,cache,NOERROR,False
ecmp,1785391051.5011184,mob1,10.8.0.1,root1,10.1.0.1,social.media.app,A,60,0.03,False,authoritative,NOERROR,False
ecmp,1785391053.473255,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.02,False,authoritative,NOERROR,False
ecmp,1785391055.833696,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,586.43,False,recursive,NOERROR,False
ecmp,1785391058.1576982,home1,10.9.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,99.98,False,authoritative,NOERROR,False
ecmp,1785391059.8272655,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,96.46,False,authoritative,NOERROR,False
ecmp,1785391062.7081792,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,0.4,True,cache,NOERROR,False
ecmp,1785391066.9219604,corp1,10.7.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.46,True,cache,NOERROR,False
ecmp,1785391068.9179134,mob1,10.8.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.03,False,authoritative,SERVFAIL,True
ecmp,1785391069.490956,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.19,True,cache,NOERROR,False
ecmp,1785391072.03959,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,0.35,True,cache,NOERROR,False
ecmp,1785391075.3069575,home2,10.9.0.2,root1,10.1.0.1,social.media.app,A,60,83.54,False,authoritative,NXDOMAIN,False
ecmp,1785391077.059644,corp1,10.7.0.1,root1,10.1.0.1,game.server.gg,A,15,143.18,False,authoritative,NOERROR,False
ecmp,1785391077.7165692,corp1,10.7.0.1,root1,10.1.0.1,video.stream.tv,A,30,28.29,False,authoritative,NOERROR,False
ecmp,1785391078.907553,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.44,True,cache,NOERROR,False
ecmp,1785391080.1382768,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,37.05,False,authoritative,NOERROR,False
ecmp,1785391081.3816774,home1,10.9.0.1,root1,10.1.0.1,login.secure.bank,A,180,0.06,False,recursive,NOERROR,False
ecmp,1785391082.4456778,home1,10.9.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.02,False,authoritative,NXDOMAIN,True
ecmp,1785391083.5406475,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.24,True,cache,NOERROR,False
ecmp,1785391086.757157,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,386.58,False,recursive,NXDOMAIN,True
ecmp,1785391089.9105945,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.25,True,cache,NOERROR,False
ecmp,1785391091.5216746,mob2,10.8.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,145.29,False,authoritative,NOERROR,False
ecmp,1785391093.501969,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.38,True,cache,NOERROR,False
ecmp,1785391097.367584,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.16,True,cache,NOERROR,False
ecmp,1785391100.7416823,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.44,True,cache,NOERROR,False
ecmp,1785391103.2402306,mob1,10.8.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,0.11,False,authoritative,SERVFAIL,True
ecmp,1785391105.0938122,corp1,10.7.0.1,root1,10.1.0.1,social.media.app,A,60,0.32,True,cache,NOERROR,False
ecmp,1785391109.0429757,corp1,10.7.0.1,root1,10.1.0.1,search.engine.com,A,45,72.59,False,recursive,NOERROR,False
ecmp,1785391109.9015846,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,69.93,False,recursive,NOERROR,False
ecmp,1785391112.8416762,mob1,10.8.0.1,root1,10.1.0.1,mail.example.com,MX,3600,0.39,True,cache,NOERROR,False
ecmp,1785391114.2673583,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,363.55,False,recursive,SERVFAIL,True
ecmp,1785391115.132382,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.42,True,cache,NOERROR,False
ecmp,1785391118.0216725,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,174.61,False,authoritative,NOERROR,False
ecmp,1785391120.8668065,corp1,10.7.0.1,root1,10.1.0.1,login.secure.bank,A,180,89.75,False,recursive,NOERROR,False
ecmp,1785391121.6375768,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.2,True,cache,NOERROR,False
ecmp,1785391124.3016868,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,204.44,False,recursive,NOERROR,False
ecmp,1785391126.209318,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,121.79,False,recursive,NOERROR,False
ecmp,1785391130.2649336,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,169.34,False,recursive,NOERROR,False
ecmp,1785391133.3603911,mob2,10.8.0.2,root1,10.1.0.1,api.service.io,A,120,222.82,False,authoritative,NOERROR,False
ecmp,1785391135.777676,home1,10.9.0.1,root1,10.1.0.1,search.engine.com,A,45,68.32,False,authoritative,NOERROR,False
ecmp,1785391136.556615,mob2,10.8.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,0.21,True,cache,NOERROR,False
ecmp,1785391140.30643,mob1,10.8.0.1,root1,10.1.0.1,api.service.io,A,120,0.08,False,recursive,NOERROR,False
ecmp,1785391143.7012842,home2,10.9.0.2,root1,10.1.0.1,cdn.example.com,CNAME,60,0.02,False,authoritative,NOERROR,False
ecmp,1785391146.6218271,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.42,True,cache,NOERROR,False
ecmp,1785391147.599429,mob2,10.8.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,143.46,False,authoritative,NOERROR,True
ecmp,1785391149.2546985,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,148.79,False,authoritative,NOERROR,False
ecmp,1785391151.4393044,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,6092.64,False,recursive,NOERROR,False
ecmp,1785391156.280266,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,69.7,False,authoritative,NOERROR,False
ecmp,1785391158.330861,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,0.45,True,cache,NOERROR,False
ecmp,1785391160.99588,home2,10.9.0.2,root1,10.1.0.1,news.portal.org,A,90,101.9,False,authoritative,NOERROR,False
ecmp,1785391162.9264295,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,0.08,False,recursive,NXDOMAIN,True
ecmp,1785391166.2014246,corp2,10.7.0.2,root1,10.1.0.1,game.server.gg,A,15,65.48,False,recursive,NOERROR,False
ecmp,1785391167.5275428,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.4,True,cache,NOERROR,False
ecmp,1785391170.4765348,corp1,10.7.0.1,root1,10.1.0.1,example.com,A,300,0.3,True,cache,NOERROR,False
ecmp,1785391171.806805,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.07,False,recursive,NOERROR,False
ecmp,1785391175.625383,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,68.95,False,authoritative,NOERROR,False
ecmp,1785391176.7115312,corp2,10.7.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,72.99,False,recursive,NOERROR,False
ecmp,1785391178.2630155,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,77.0,False,authoritative,NOERROR,False
ecmp,1785391180.173692,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.47,True,cache,NOERROR,False
ecmp,1785391181.8354657,mob1,10.8.0.1,root1,10.1.0.1,search.engine.com,A,45,0.03,False,authoritative,NOERROR,False
ecmp,1785391184.51169,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.46,True,cache,NOERROR,False
ecmp,1785391187.055055,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.03,False,authoritative,NOERROR,False
ecmp,1785391190.957679,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.35,True,cache,NOERROR,False
ecmp,1785391195.3497162,mob2,10.8.0.2,root1,10.1.0.1,search.engine.com,A,45,145.71,False,authoritative,NOERROR,False
ecmp,1785391196.1803176,mob2,10.8.0.2,root1,10.1.0.1,social.media.app,A,60,145.68,False,authoritative,NOERROR,False
ecmp,1785391197.464364,home1,10.9.0.1,root1,10.1.0.1,news.portal.org,A,90,70.08,False,authoritative,NOERROR,False
ecmp,1785391200.689696,home1,10.9.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,66.68,False,authoritative,NOERROR,False
ecmp,1785391204.0599496,home1,10.9.0.1,root1,10.1.0.1,api.service.io,A,120,184.53,False,recursive,NOERROR,False
ecmp,1785391206.9071364,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.03,False,recursive,NOERROR,False
ecmp,1785391210.5937333,home2,10.9.0.2,root1,10.1.0.1,malware.bad.evil,A,0,605.43,False,authoritative,NOERROR,True
ecmp,1785391212.3084478,corp2,10.7.0.2,root1,10.1.0.1,social.media.app,A,60,1509.85,False,recursive,NOERROR,False
ecmp,1785391213.9407606,corp2,10.7.0.2,root1,10.1.0.1,login.secure.bank,A,180,0.45,True,cache,NOERROR,False
ecmp,1785391217.1543567,corp1,10.7.0.1,root1,10.1.0.1,c2.hidden.onion,A,0,30.55,False,authoritative,SERVFAIL,True
ecmp,1785391221.0976803,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,27.99,False,authoritative,NOERROR,False
ecmp,1785391224.862466,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,68.57,False,authoritative,NOERROR,True
ecmp,1785391228.3326242,mob1,10.8.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.03,False,authoritative,NOERROR,False
ecmp,1785391229.757668,mob2,10.8.0.2,root1,10.1.0.1,game.server.gg,A,15,0.03,False,authoritative,NOERROR,False
ecmp,1785391231.7408533,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,65.25,False,authoritative,NOERROR,False
ecmp,1785391235.4909852,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,0.04,False,authoritative,NOERROR,False
ecmp,1785391237.0535903,mob2,10.8.0.2,root1,10.1.0.1,login.secure.bank,A,180,143.39,False,authoritative,NOERROR,False
ecmp,1785391238.245993,mob2,10.8.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,142.11,False,authoritative,NOERROR,False
ecmp,1785391241.7176754,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,0.42,True,cache,NOERROR,False
ecmp,1785391245.733675,corp1,10.7.0.1,root1,10.1.0.1,iot-hub.device.net,A,600,0.47,True,cache,NOERROR,False
ecmp,1785391248.0854046,mob2,10.8.0.2,root1,10.1.0.1,mail.example.com,MX,3600,0.36,True,cache,NOERROR,False
ecmp,1785391251.8973904,home2,10.9.0.2,root1,10.1.0.1,c2.hidden.onion,A,0,172.52,False,authoritative,NOERROR,True
ecmp,1785391255.8705144,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,177.99,False,recursive,NOERROR,False
ecmp,1785391257.2251613,mob1,10.8.0.1,root1,10.1.0.1,news.portal.org,A,90,0.03,False,authoritative,NOERROR,False
ecmp,1785391258.8377004,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.47,True,cache,NOERROR,False
ecmp,1785391260.0257046,mob1,10.8.0.1,root1,10.1.0.1,game.server.gg,A,15,0.08,False,recursive,NOERROR,False
ecmp,1785391263.1136863,home2,10.9.0.2,root1,10.1.0.1,search.engine.com,A,45,186.26,False,recursive,NOERROR,False
ecmp,1785391266.2120502,corp2,10.7.0.2,root1,10.1.0.1,news.portal.org,A,90,43.53,False,authoritative,NOERROR,False
ecmp,1785391268.4256885,mob2,10.8.0.2,root1,10.1.0.1,news.portal.org,A,90,0.03,False,authoritative,NOERROR,False
ecmp,1785391269.3191104,corp1,10.7.0.1,root1,10.1.0.1,cdn.example.com,CNAME,60,0.26,True,cache,NOERROR,False
ecmp,1785391270.9500017,mob1,10.8.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.02,False,authoritative,NOERROR,True
ecmp,1785391274.7172675,mob2,10.8.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.03,False,recursive,NOERROR,False
ecmp,1785391278.1554492,home1,10.9.0.1,root1,10.1.0.1,social.media.app,A,60,0.11,True,cache,NOERROR,False
ecmp,1785391279.2857091,corp2,10.7.0.2,root1,10.1.0.1,video.stream.tv,A,30,51.82,False,recursive,REFUSED,False
ecmp,1785391282.153679,home1,10.9.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,0.05,False,recursive,NOERROR,False
ecmp,1785391282.8587058,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,217.02,False,recursive,NOERROR,False
ecmp,1785391285.2578924,mob1,10.8.0.1,root1,10.1.0.1,api.service.io,A,120,0.17,False,recursive,NOERROR,False
ecmp,1785391287.618953,corp2,10.7.0.2,root1,10.1.0.1,example.com,A,300,28.87,False,authoritative,NOERROR,False
ecmp,1785391289.3581305,mob2,10.8.0.2,root1,10.1.0.1,example.com,A,300,369.62,False,authoritative,NOERROR,False
ecmp,1785391290.5370705,home2,10.9.0.2,root1,10.1.0.1,video.stream.tv,A,30,0.37,True,cache,NOERROR,False
ecmp,1785391291.6578972,home2,10.9.0.2,root1,10.1.0.1,cloud.storage.io,AAAA,120,78.07,False,authoritative,NOERROR,False
ecmp,1785391294.739421,home1,10.9.0.1,root1,10.1.0.1,malware.bad.evil,A,0,526.47,False,recursive,SERVFAIL,True
ecmp,1785391296.9256854,corp1,10.7.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,32.0,False,authoritative,NOERROR,False
ecmp,1785391299.8775403,home2,10.9.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,0.34,True,cache,NOERROR,False
ecmp,1785391301.105334,corp1,10.7.0.1,root1,10.1.0.1,news.portal.org,A,90,26.45,False,authoritative,NOERROR,False
spf,1785389534.901688,mob2,10.8.0.2,root1,10.1.0.1,iot-hub.device.net,A,600,170.07,,authoritative,NOERROR,False
spf,1785389536.8660333,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,122.82,,authoritative,NOERROR,False
spf,1785389538.0725737,corp2,10.7.0.2,root1,10.1.0.1,search.engine.com,A,45,95.24,,authoritative,NOERROR,False
spf,1785389541.1405964,mob2,10.8.0.2,root1,10.1.0.1,malware.bad.evil,A,0,154.07,,authoritative,SERVFAIL,True
spf,1785389543.542071,home1,10.9.0.1,root1,10.1.0.1,game.server.gg,A,15,294.84,,authoritative,NOERROR,False
spf,1785389546.727165,home1,10.9.0.1,root1,10.1.0.1,video.stream.tv,A,30,86.49,,authoritative,NOERROR,False
spf,1785389548.9236093,mob1,10.8.0.1,root1,10.1.0.1,cloud.storage.io,AAAA,120,583.9,,authoritative,NOERROR,False
spf,1785389551.7646406,mob1,10.8.0.1,root1,10.1.0.1,video.stream.tv,A,30,0.12,True,cache,NOERROR,False
spf,1785389552.405681,corp1,10.7.0.1,root1,10.1.0.1,malware.bad.evil,A,0,0.02,,authoritative,NXDOMAIN,True
spf,1785389553.6393988,home2,10.9.0.2,root1,10.1.0.1,login.secure.bank,A,180,88.54,,authoritative,NOERROR,False
spf,1785389556.6954331,home1,10.9.0.1,root1,10.1.0.1,login.secure.bank,A,180,78.55,,authoritative,NOERROR,False
