routing,ts,conn_id,client,client_ip,server,server_ip,method,url,port,status_code,response_time_ms,bytes_transferred,keep_alive,user_agent,tls
bgp,1785390277.5040789,420,corp1,10.7.0.1,origin,10.5.0.1,POST,/small.bin,80,200,0.02,5120,True,Chrome/125,True
bgp,1785390278.6230564,421,corp2,10.7.0.2,cdn2,10.4.0.2,POST,/large.bin,80,200,0.02,204800,True,Mozilla/5.0,False
bgp,1785390279.4379413,422,mob2,10.8.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,140.0,51200,True,python-requests/2.31,True
bgp,1785390280.582975,423,mob2,10.8.0.2,origin,10.5.0.1,GET,/small.bin,80,200,292.84,5120,True,Mozilla/5.0,True
bgp,1785390281.8561904,424,corp2,10.7.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,189.83,51200,True,Chrome/125,True
bgp,1785390283.078966,425,mob2,10.8.0.2,root1,10.1.0.1,GET,/small.bin,80,200,137.38,5120,False,python-requests/2.31,True
bgp,1785390286.053374,426,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/index.html,80,200,1503.38,100,True,python-requests/2.31,False
bgp,1785390289.4537797,427,mob2,10.8.0.2,root1,10.1.0.1,POST,/medium.bin,80,200,2408.09,51200,False,curl/8.0,True
bgp,1785390293.0238404,428,mob2,10.8.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,2216.94,51200,True,python-requests/2.31,False
bgp,1785390294.0180178,429,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,162.85,51200,False,Mozilla/5.0,False
bgp,1785390295.1758475,430,home2,10.9.0.2,root1,10.1.0.1,GET,/small.bin,80,200,69.91,5120,False,python-requests/2.31,True
bgp,1785390296.5497406,431,corp2,10.7.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,177.6,51200,False,Mozilla/5.0,True
bgp,1785390297.1644557,432,corp2,10.7.0.2,root1,10.1.0.1,GET,/index.html,80,200,48.86,100,True,curl/8.0,False
bgp,1785390298.6420562,433,home2,10.9.0.2,origin,10.5.0.1,GET,/large.bin,80,200,664.63,204800,True,Mozilla/5.0,False
bgp,1785390299.1663918,434,mob2,10.8.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,204.16,51200,False,python-requests/2.31,True
bgp,1785390301.8875413,435,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,2142.01,204800,True,curl/8.0,False
bgp,1785390307.2820315,436,home2,10.9.0.2,cdn2,10.4.0.2,GET,/index.html,80,301,4588.35,100,True,python-requests/2.31,False
bgp,1785390308.928507,437,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,200,157.76,51200,False,curl/8.0,False
bgp,1785390309.7524018,438,mob2,10.8.0.2,isp_gw,10.2.0.1,GET,/small.bin,80,500,302.71,5120,False,curl/8.0,True
bgp,1785390311.0106254,439,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,0.01,5120,True,Mozilla/5.0,True
bgp,1785390313.5604055,440,home1,10.9.0.1,isp_gw,10.2.0.1,POST,/large.bin,80,200,2013.31,204800,True,python-requests/2.31,True
bgp,1785390314.5974183,441,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,200,0.02,51200,False,Chrome/125,True
bgp,1785390315.542079,442,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,284.22,100,True,Mozilla/5.0,False
bgp,1785390317.1400487,443,home2,10.9.0.2,cdn2,10.4.0.2,GET,/small.bin,80,200,185.82,5120,True,curl/8.0,True
bgp,1785390318.8275108,444,home1,10.9.0.1,origin,10.5.0.1,GET,/small.bin,80,200,881.3,5120,True,python-requests/2.31,False
bgp,1785390321.4988585,445,home1,10.9.0.1,isp_gw,10.2.0.1,POST,/index.html,80,200,2217.18,100,True,python-requests/2.31,False
bgp,1785390322.282229,446,home2,10.9.0.2,origin,10.5.0.1,GET,/small.bin,80,200,164.55,5120,True,Mozilla/5.0,True
bgp,1785390323.3698268,447,corp2,10.7.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,0.02,51200,True,python-requests/2.31,True
bgp,1785390324.2229,448,corp1,10.7.0.1,origin,10.5.0.1,GET,/small.bin,80,500,275.71,5120,False,Chrome/125,False
bgp,1785390325.1675525,449,home2,10.9.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,309.74,51200,True,Mozilla/5.0,True
bgp,1785390327.3898983,450,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/small.bin,80,200,803.95,5120,True,curl/8.0,True
bgp,1785390328.7334692,451,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,404,156.12,51200,True,Chrome/125,True
bgp,1785390329.930161,452,mob2,10.8.0.2,root1,10.1.0.1,GET,/index.html,80,200,144.33,100,True,Mozilla/5.0,False
bgp,1785390330.985386,453,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,200,133.9,100,True,python-requests/2.31,False
bgp,1785390331.9770024,454,corp2,10.7.0.2,root1,10.1.0.1,GET,/index.html,80,200,0.02,100,True,Chrome/125,False
bgp,1785390333.430711,455,corp1,10.7.0.1,origin,10.5.0.1,GET,/small.bin,80,200,82.51,5120,True,Chrome/125,True
bgp,1785390335.522083,456,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/small.bin,80,404,788.37,5120,True,Mozilla/5.0,True
bgp,1785390337.021986,457,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,373.74,5120,True,curl/8.0,False
bgp,1785390338.0842211,458,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/large.bin,80,200,528.63,204800,True,curl/8.0,False
bgp,1785390339.4476364,459,home2,10.9.0.2,origin,10.5.0.1,GET,/index.html,80,404,218.96,100,True,python-requests/2.31,False
bgp,1785390340.5127437,460,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/small.bin,80,200,224.08,5120,True,python-requests/2.31,True
bgp,1785390343.1414075,461,corp1,10.7.0.1,cdn2,10.4.0.2,POST,/small.bin,80,404,2313.41,5120,True,Mozilla/5.0,True
bgp,1785390344.4665668,462,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,301,561.51,51200,False,python-requests/2.31,True
bgp,1785390345.6236286,463,corp1,10.7.0.1,root1,10.1.0.1,GET,/large.bin,80,503,47.48,204800,False,curl/8.0,True
bgp,1785390346.5042884,464,corp2,10.7.0.2,root1,10.1.0.1,GET,/index.html,80,200,65.54,100,True,Mozilla/5.0,False
bgp,1785390350.8576596,465,corp1,10.7.0.1,origin,10.5.0.1,POST,/medium.bin,80,200,2874.92,51200,False,curl/8.0,False
bgp,1785390353.1658015,466,corp1,10.7.0.1,origin,10.5.0.1,POST,/large.bin,80,200,1585.43,204800,True,curl/8.0,True
bgp,1785390353.773708,467,mob2,10.8.0.2,cdn2,10.4.0.2,POST,/medium.bin,80,200,0.02,51200,False,python-requests/2.31,True
bgp,1785390354.6769917,468,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/small.bin,80,200,119.37,5120,False,Chrome/125,False
bgp,1785390356.4746633,469,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/large.bin,80,200,240.99,204800,True,python-requests/2.31,True
bgp,1785390357.861964,470,corp2,10.7.0.2,root1,10.1.0.1,GET,/small.bin,80,200,175.7,5120,False,python-requests/2.31,False
bgp,1785390358.8802495,471,corp2,10.7.0.2,origin,10.5.0.1,GET,/large.bin,80,200,252.1,204800,True,Mozilla/5.0,True
bgp,1785390360.4888206,472,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,227.13,5120,False,Chrome/125,False
bgp,1785390361.7161753,473,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,0.01,100,True,Mozilla/5.0,False
bgp,1785390363.1826322,474,home2,10.9.0.2,root1,10.1.0.1,GET,/large.bin,80,200,397.89,204800,True,python-requests/2.31,True
bgp,1785390364.0229423,475,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,0.02,100,True,python-requests/2.31,False
bgp,1785390366.801088,476,mob1,10.8.0.1,origin,10.5.0.1,POST,/medium.bin,80,200,2460.29,51200,True,Mozilla/5.0,False
bgp,1785390367.8726647,477,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,440.4,5120,True,python-requests/2.31,False
bgp,1785390368.7567277,478,home2,10.9.0.2,cdn2,10.4.0.2,GET,/small.bin,80,200,224.51,5120,True,Mozilla/5.0,False
bgp,1785390369.404929,479,home1,10.9.0.1,root1,10.1.0.1,GET,/small.bin,80,200,58.84,5120,True,Mozilla/5.0,True
bgp,1785390369.9203646,480,home2,10.9.0.2,root1,10.1.0.1,GET,/small.bin,80,200,0.01,5120,False,Mozilla/5.0,False
bgp,1785390372.9760842,481,home1,10.9.0.1,origin,10.5.0.1,POST,/large.bin,80,200,2373.13,204800,False,Chrome/125,False
bgp,1785390373.6099577,482,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,500,189.97,100,False,Mozilla/5.0,False
bgp,1785390374.9973433,483,home2,10.9.0.2,cdn2,10.4.0.2,GET,/large.bin,80,200,520.05,204800,True,python-requests/2.31,True
bgp,1785390375.8897016,484,corp1,10.7.0.1,isp_gw,10.2.0.1,POST,/small.bin,80,200,0.02,5120,True,python-requests/2.31,True
bgp,1785390376.272299,485,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/index.html,80,404,0.01,100,True,Mozilla/5.0,False
bgp,1785390379.2430732,486,mob2,10.8.0.2,origin,10.5.0.1,GET,/large.bin,80,200,1617.39,204800,False,Mozilla/5.0,True
bgp,1785390379.654852,487,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,86.07,5120,False,Chrome/125,True
bgp,1785390380.9128633,488,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,223.29,5120,True,Chrome/125,False
bgp,1785390382.3204026,489,corp2,10.7.0.2,root1,10.1.0.1,GET,/small.bin,80,404,233.27,5120,True,curl/8.0,False
bgp,1785390384.8240116,490,home2,10.9.0.2,cdn1,10.4.0.1,POST,/small.bin,80,200,1408.43,5120,True,python-requests/2.31,True
bgp,1785390385.984778,491,mob1,10.8.0.1,cdn2,10.4.0.2,GET,/small.bin,80,503,392.53,5120,True,Mozilla/5.0,False
bgp,1785390387.4105525,492,home2,10.9.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,161.01,100,True,Chrome/125,False
bgp,1785390388.4376683,493,corp1,10.7.0.1,origin,10.5.0.1,GET,/large.bin,80,200,290.6,204800,True,Mozilla/5.0,True
bgp,1785390388.9914372,494,corp1,10.7.0.1,root1,10.1.0.1,GET,/index.html,80,200,109.14,100,True,curl/8.0,False
bgp,1785390391.78154,495,home1,10.9.0.1,cdn2,10.4.0.2,POST,/small.bin,80,200,1622.15,5120,False,Chrome/125,True
bgp,1785390392.2686834,496,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/index.html,80,200,115.33,100,False,Chrome/125,False
bgp,1785390395.569924,497,home1,10.9.0.1,origin,10.5.0.1,GET,/large.bin,80,200,2172.02,204800,True,python-requests/2.31,True
bgp,1785390396.5376062,498,home1,10.9.0.1,origin,10.5.0.1,GET,/small.bin,80,200,200.02,5120,True,curl/8.0,True
bgp,1785390397.6254213,499,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,561.51,51200,True,curl/8.0,True
bgp,1785390399.1821485,500,corp2,10.7.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,1063.46,204800,True,Chrome/125,True
bgp,1785390400.547649,501,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/index.html,80,200,143.34,100,True,Mozilla/5.0,False
bgp,1785390401.904573,502,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,222.52,5120,True,Mozilla/5.0,True
bgp,1785390402.7298083,503,home1,10.9.0.1,cdn2,10.4.0.2,GET,/small.bin,80,200,131.51,5120,False,Mozilla/5.0,False
bgp,1785390404.609682,504,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,586.51,204800,True,python-requests/2.31,True
bgp,1785390405.8098626,505,mob2,10.8.0.2,origin,10.5.0.1,GET,/index.html,80,200,288.34,100,False,curl/8.0,False
bgp,1785390406.8456855,506,home1,10.9.0.1,root1,10.1.0.1,GET,/medium.bin,80,200,61.66,51200,True,Mozilla/5.0,True
bgp,1785390407.868673,507,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,433.02,204800,False,python-requests/2.31,True
bgp,1785390409.3512597,508,mob2,10.8.0.2,root1,10.1.0.1,GET,/large.bin,80,200,135.13,204800,False,curl/8.0,True
bgp,1785390410.25184,509,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,200,0.02,100,True,python-requests/2.31,False
bgp,1785390411.4262695,510,mob2,10.8.0.2,root1,10.1.0.1,GET,/index.html,80,200,133.02,100,True,python-requests/2.31,False
bgp,1785390411.9120853,511,home1,10.9.0.1,origin,10.5.0.1,GET,/small.bin,80,500,140.8,5120,True,Chrome/125,True
bgp,1785390414.8991468,512,corp2,10.7.0.2,origin,10.5.0.1,POST,/medium.bin,80,304,1648.3,51200,True,Chrome/125,False
bgp,1785390416.0919392,513,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/medium.bin,80,200,0.01,51200,False,curl/8.0,True
bgp,1785390417.133788,514,mob1,10.8.0.1,origin,10.5.0.1,GET,/index.html,80,200,243.79,100,True,python-requests/2.31,False
bgp,1785390418.3419642,515,home2,10.9.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,151.07,100,False,curl/8.0,False
bgp,1785390418.874603,516,home2,10.9.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,152.37,5120,True,Mozilla/5.0,True
bgp,1785390419.4046576,517,home1,10.9.0.1,root1,10.1.0.1,GET,/index.html,80,200,62.96,100,True,python-requests/2.31,False
bgp,1785390419.9261968,518,home2,10.9.0.2,origin,10.5.0.1,GET,/small.bin,80,200,177.85,5120,False,Chrome/125,False
bgp,1785390420.6980546,519,corp2,10.7.0.2,root1,10.1.0.1,GET,/large.bin,80,200,49.79,204800,True,Chrome/125,True
bgp,1785390421.368445,520,corp2,10.7.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,50.75,51200,True,curl/8.0,False
bgp,1785390422.0484984,521,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/index.html,80,200,277.11,100,False,Mozilla/5.0,False
bgp,1785390424.4828334,522,home2,10.9.0.2,cdn2,10.4.0.2,POST,/large.bin,80,200,1468.21,204800,True,Mozilla/5.0,True
bgp,1785390425.8340287,523,home1,10.9.0.1,cdn1,10.4.0.1,GET,/small.bin,80,200,136.09,5120,True,python-requests/2.31,True
bgp,1785390428.775609,524,corp1,10.7.0.1,origin,10.5.0.1,POST,/large.bin,80,200,1577.56,204800,False,Chrome/125,True
bgp,1785390429.4767742,525,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,149.69,5120,True,curl/8.0,True
bgp,1785390430.62981,526,corp2,10.7.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,181.26,51200,True,Mozilla/5.0,True
bgp,1785390432.0130248,527,home1,10.9.0.1,root1,10.1.0.1,GET,/large.bin,80,200,61.41,204800,True,Mozilla/5.0,False
bgp,1785390433.0817945,528,home2,10.9.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,200,642.17,51200,False,Chrome/125,True
bgp,1785390434.135181,529,corp1,10.7.0.1,origin,10.5.0.1,GET,/small.bin,80,404,125.21,5120,True,Chrome/125,False
bgp,1785390435.6575358,530,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,404,396.19,51200,True,curl/8.0,False
bgp,1785390436.480916,531,mob1,10.8.0.1,root1,10.1.0.1,GET,/medium.bin,80,200,0.02,51200,True,curl/8.0,False
bgp,1785390436.9660654,532,mob1,10.8.0.1,root1,10.1.0.1,GET,/index.html,80,200,0.01,100,True,Chrome/125,False
bgp,1785390437.3672378,533,mob1,10.8.0.1,origin,10.5.0.1,GET,/index.html,80,200,0.02,100,False,Mozilla/5.0,False
bgp,1785390437.6719775,534,mob1,10.8.0.1,root1,10.1.0.1,GET,/small.bin,80,200,0.01,5120,False,Chrome/125,False
bgp,1785390438.2160804,535,home2,10.9.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,152.87,5120,False,curl/8.0,True
bgp,1785390439.5281067,536,corp1,10.7.0.1,isp_gw,10.2.0.1,POST,/small.bin,80,200,0.02,5120,True,python-requests/2.31,True
bgp,1785390440.4140244,537,mob1,10.8.0.1,root1,10.1.0.1,GET,/small.bin,80,200,104.29,5120,False,python-requests/2.31,True
bgp,1785390441.5259397,538,mob2,10.8.0.2,origin,10.5.0.1,GET,/small.bin,80,200,424.26,5120,True,Chrome/125,False
bgp,1785390441.9926376,539,home1,10.9.0.1,root1,10.1.0.1,GET,/small.bin,80,500,58.94,5120,False,python-requests/2.31,False
bgp,1785390444.4822628,540,mob1,10.8.0.1,origin,10.5.0.1,POST,/large.bin,80,200,2122.79,204800,True,Chrome/125,True
bgp,1785390445.4554367,541,home2,10.9.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,542.74,204800,True,curl/8.0,True
bgp,1785390446.969677,542,home1,10.9.0.1,root1,10.1.0.1,GET,/medium.bin,80,200,67.96,51200,True,Chrome/125,False
bgp,1785390447.9897642,543,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/medium.bin,80,404,165.42,51200,False,curl/8.0,False
bgp,1785390449.533511,544,home2,10.9.0.2,root1,10.1.0.1,GET,/small.bin,80,200,73.38,5120,True,curl/8.0,False
bgp,1785390450.652221,545,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/index.html,80,200,233.09,100,True,Mozilla/5.0,False
bgp,1785390453.3905318,546,corp1,10.7.0.1,isp_gw,10.2.0.1,POST,/small.bin,80,200,2246.96,5120,True,Chrome/125,True
bgp,1785390456.6508574,547,corp1,10.7.0.1,root1,10.1.0.1,POST,/large.bin,80,200,2754.15,204800,True,python-requests/2.31,True
bgp,1785390460.7231035,548,corp1,10.7.0.1,cdn1,10.4.0.1,POST,/index.html,80,200,3277.43,100,True,python-requests/2.31,False
bgp,1785390462.5536506,549,mob2,10.8.0.2,origin,10.5.0.1,GET,/large.bin,80,500,1162.75,204800,False,curl/8.0,True
bgp,1785390463.2464497,550,corp1,10.7.0.1,root1,10.1.0.1,GET,/large.bin,80,404,45.81,204800,False,curl/8.0,True
bgp,1785390464.9258687,551,home1,10.9.0.1,origin,10.5.0.1,GET,/large.bin,80,200,568.02,204800,True,python-requests/2.31,True
bgp,1785390466.5632248,552,home2,10.9.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,1173.87,100,True,curl/8.0,False
bgp,1785390467.1020184,553,mob1,10.8.0.1,origin,10.5.0.1,GET,/small.bin,80,200,228.0,5120,True,curl/8.0,True
bgp,1785390467.9427953,554,corp1,10.7.0.1,origin,10.5.0.1,GET,/small.bin,80,200,86.31,5120,True,curl/8.0,True
bgp,1785390468.8304925,555,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/large.bin,80,200,0.02,204800,True,python-requests/2.31,False
bgp,1785390469.7950234,556,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/small.bin,80,200,120.39,5120,True,Chrome/125,True
bgp,1785390473.9920175,557,mob2,10.8.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,3434.55,204800,False,Chrome/125,True
bgp,1785390477.5652914,558,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,2090.71,204800,True,python-requests/2.31,False
bgp,1785390480.2017586,559,corp1,10.7.0.1,root1,10.1.0.1,POST,/small.bin,80,200,2105.74,5120,False,Chrome/125,False
bgp,1785390481.7809677,560,mob1,10.8.0.1,root1,10.1.0.1,GET,/medium.bin,80,200,294.98,51200,True,Chrome/125,False
bgp,1785390485.873945,561,corp2,10.7.0.2,cdn1,10.4.0.1,POST,/index.html,80,200,2691.93,100,True,curl/8.0,False
bgp,1785390488.806297,562,home2,10.9.0.2,isp_gw,10.2.0.1,POST,/large.bin,80,200,1694.52,204800,False,Mozilla/5.0,False
bgp,1785390490.0828202,563,home2,10.9.0.2,cdn2,10.4.0.2,GET,/small.bin,80,200,661.13,5120,True,python-requests/2.31,True
bgp,1785390491.428579,564,home1,10.9.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,301,579.76,204800,False,curl/8.0,False
bgp,1785390494.7747874,565,mob2,10.8.0.2,root1,10.1.0.1,POST,/large.bin,80,200,2389.09,204800,False,Chrome/125,True
bgp,1785390495.7540767,566,corp1,10.7.0.1,root1,10.1.0.1,GET,/small.bin,80,200,49.01,5120,False,python-requests/2.31,False
bgp,1785390496.5260625,567,home1,10.9.0.1,root1,10.1.0.1,GET,/small.bin,80,200,61.63,5120,True,Mozilla/5.0,True
bgp,1785390498.2114432,568,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/small.bin,80,200,282.56,5120,False,Chrome/125,True
bgp,1785390499.7739809,569,home2,10.9.0.2,root1,10.1.0.1,GET,/medium.bin,80,404,73.59,51200,True,Mozilla/5.0,False
bgp,1785390500.745986,570,home2,10.9.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,340.11,51200,False,Mozilla/5.0,True
bgp,1785390503.1096752,571,mob2,10.8.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,1237.86,204800,False,Mozilla/5.0,True
bgp,1785390503.834537,572,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/small.bin,80,200,364.64,5120,False,Mozilla/5.0,False
bgp,1785390506.6758113,573,corp1,10.7.0.1,root1,10.1.0.1,POST,/large.bin,80,200,1632.53,204800,True,python-requests/2.31,True
bgp,1785390508.4376934,574,mob1,10.8.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,200,443.18,51200,False,Mozilla/5.0,False
bgp,1785390509.9260302,575,home1,10.9.0.1,cdn2,10.4.0.2,GET,/small.bin,80,200,137.46,5120,True,Mozilla/5.0,True
bgp,1785390512.6923423,576,mob2,10.8.0.2,origin,10.5.0.1,POST,/small.bin,80,200,2070.64,5120,False,curl/8.0,True
bgp,1785390513.1470983,577,corp1,10.7.0.1,root1,10.1.0.1,GET,/small.bin,80,200,49.07,5120,True,curl/8.0,False
bgp,1785390515.442762,578,home2,10.9.0.2,cdn2,10.4.0.2,POST,/index.html,80,301,1524.87,100,True,python-requests/2.31,False
bgp,1785390516.8116431,579,home1,10.9.0.1,cdn2,10.4.0.2,GET,/index.html,80,200,186.09,100,True,curl/8.0,False
bgp,1785390517.6764736,580,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/index.html,80,301,229.84,100,False,Mozilla/5.0,False
bgp,1785390518.9518142,581,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,413.3,204800,True,curl/8.0,True
bgp,1785390522.1378503,582,mob1,10.8.0.1,cdn2,10.4.0.2,POST,/index.html,80,200,2687.47,100,True,Chrome/125,False
bgp,1785390523.5176845,583,mob2,10.8.0.2,isp_gw,10.2.0.1,GET,/medium.bin,80,200,596.0,51200,False,python-requests/2.31,True
bgp,1785390524.4788723,584,home2,10.9.0.2,cdn1,10.4.0.1,GET,/large.bin,80,200,528.48,204800,True,Mozilla/5.0,True
bgp,1785390526.950465,585,mob2,10.8.0.2,cdn2,10.4.0.2,GET,/large.bin,80,200,1137.71,204800,True,Chrome/125,False
bgp,1785390528.8901002,586,corp1,10.7.0.1,isp_gw,10.2.0.1,GET,/large.bin,80,200,448.36,204800,True,python-requests/2.31,False
bgp,1785390530.0016809,587,mob1,10.8.0.1,origin,10.5.0.1,GET,/index.html,80,200,234.92,100,True,Mozilla/5.0,False
bgp,1785390534.7166314,588,corp1,10.7.0.1,cdn1,10.4.0.1,POST,/large.bin,80,200,3314.11,204800,True,curl/8.0,False
bgp,1785390536.0507207,589,mob2,10.8.0.2,isp_gw,10.2.0.1,GET,/large.bin,80,200,965.03,204800,True,Mozilla/5.0,False
bgp,1785390537.0288382,590,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,200,139.14,100,True,curl/8.0,False
bgp,1785390538.3489523,591,home1,10.9.0.1,cdn2,10.4.0.2,GET,/medium.bin,80,200,260.69,51200,True,Mozilla/5.0,False
bgp,1785390542.9297764,592,corp1,10.7.0.1,root1,10.1.0.1,POST,/medium.bin,80,200,3456.12,51200,False,curl/8.0,False
bgp,1785390543.7126722,593,home1,10.9.0.1,root1,10.1.0.1,GET,/small.bin,80,200,77.26,5120,True,Chrome/125,False
bgp,1785390545.614311,594,home2,10.9.0.2,origin,10.5.0.1,GET,/small.bin,80,200,870.34,5120,False,python-requests/2.31,False
bgp,1785390549.6659913,595,mob2,10.8.0.2,cdn2,10.4.0.2,POST,/small.bin,80,503,3325.13,5120,True,Chrome/125,False
bgp,1785390551.6323116,596,mob1,10.8.0.1,isp_gw,10.2.0.1,GET,/index.html,80,500,630.62,100,False,Mozilla/5.0,False
bgp,1785390552.6296945,597,home1,10.9.0.1,cdn2,10.4.0.2,GET,/large.bin,80,200,412.0,204800,False,Chrome/125,False
bgp,1785390553.5073714,598,mob2,10.8.0.2,isp_gw,10.2.0.1,POST,/small.bin,80,200,0.02,5120,True,Chrome/125,True
bgp,1785390556.9777815,599,mob1,10.8.0.1,root1,10.1.0.1,POST,/index.html,80,200,2737.98,100,True,Mozilla/5.0,False
bgp,1785390557.9295251,600,corp2,10.7.0.2,cdn2,10.4.0.2,GET,/medium.bin,80,200,317.17,51200,True,Chrome/125,True
bgp,1785390558.705676,601,home2,10.9.0.2,origin,10.5.0.1,GET,/medium.bin,80,200,0.01,51200,True,curl/8.0,True
bgp,1785390563.8125134,602,mob2,10.8.0.2,cdn1,10.4.0.1,POST,/index.html,80,304,4152.92,100,True,python-requests/2.31,False
bgp,1785390564.4119332,603,corp1,10.7.0.1,cdn1,10.4.0.1,GET,/medium.bin,80,304,0.02,51200,False,Mozilla/5.0,False
bgp,1785390565.4341118,604,corp2,10.7.0.2,origin,10.5.0.1,GET,/small.bin,80,200,96.1,5120,False,Chrome/125,False
bgp,1785390565.9242835,605,corp2,10.7.0.2,root1,10.1.0.1,GET,/medium.bin,80,200,57.34,51200,True,curl/8.0,True
bgp,1785390567.972686,606,corp2,10.7.0.2,cdn2,10.4.0.2,POST,/medium.bin,80,503,1458.88,51200,True,curl/8.0,True
bgp,1785390568.3121305,607,corp1,10.7.0.1,origin,10.5.0.1,GET,/index.html,80,200,0.02,100,True,curl/8.0,False
bgp,1785390570.633782,608,home1,10.9.0.1,cdn2,10.4.0.2,POST,/medium.bin,80,200,1840.11,51200,True,Chrome/125,False
bgp,1785390571.1936717,609,mob2,10.8.0.2,isp_gw,10.2.0.1,POST,/small.bin,80,200,0.02,5120,True,python-requests/2.31,True
bgp,1785390572.4569354,610,corp2,10.7.0.2,root1,10.1.0.1,GET,/index.html,80,200,47.3,100,False,Chrome/125,False
bgp,1785390573.66542,611,home1,10.9.0.1,origin,10.5.0.1,GET,/index.html,80,200,159.74,100,True,python-requests/2.31,False
bgp,1785390574.7935865,612,corp2,10.7.0.2,cdn1,10.4.0.1,GET,/index.html,80,200,99.89,100,True,Chrome/125,False
bgp,1785390575.425992,613,corp1,10.7.0.1,root1,10.1.0.1,GET,/medium.bin,80,200,64.43,51200,True,curl/8.0,False
bgp,1785390578.1979537,614,home1,10.9.0.1,cdn1,10.4.0.1,POST,/small.bin,80,200,1981.17,5120,True,Chrome/125,False
bgp,1785390581.922003,615,home2,10.9.0.2,cdn1,10.4.0.1,POST,/medium.bin,80,200,2240.85,51200,True,Mozilla/5.0,True
